idcan,csen,lista,partido,cpartido,n_cartilla,genero,nombre,esind,idservel
2715-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2715
2715-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2715
2715-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2715
2715-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2715
2715-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2715
2715-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2715
2715-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2715
2715-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2715
2715-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2715
2715-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2715
2715-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2715
2715-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2715
2715-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2715
2721-5013-A-1,5013,A,PDG,PDG,1,M,LORENA DENISSE LEICHTLE BERTIN,0,2721
2721-5013-A-2,5013,A,PDG,PDG,2,H,ALVARO FABIAN OJEDA ALVARADO,0,2721
2721-5013-A-3,5013,A,PDG,PDG,3,M,ROSA ALEJANDRA ANDRADE MANQUEMILLA,0,2721
2721-5013-A-4,5013,A,PDG,PDG,4,H,GUILLERMO ENRIQUE PALACIOS CONTRERAS,0,2721
2721-5013-B-5,5013,B,PDC,PDC,5,M,GLORIA MARITZA HURTADO GARAY,0,2721
2721-5013-B-6,5013,B,IND-PDC,PDC,6,H,EDUARDO RAUL ALVAREZ VIDAL,1,2721
2721-5013-B-7,5013,B,PPD,PPD,7,M,CAROLINA  GARCIA VERA,0,2721
2721-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2721
2721-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2721
2721-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2721
2721-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2721
2721-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2721
2721-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2721
2721-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2721
2721-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2721
2721-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2721
2721-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2721
2721-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2721
2721-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2721
2721-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2721
2728-5013-A-1,5013,A,PDG,PDG,1,M,LORENA DENISSE LEICHTLE BERTIN,0,2728
2728-5013-A-2,5013,A,PDG,PDG,2,H,ALVARO FABIAN OJEDA ALVARADO,0,2728
2728-5013-A-3,5013,A,PDG,PDG,3,M,ROSA ALEJANDRA ANDRADE MANQUEMILLA,0,2728
2728-5013-A-4,5013,A,PDG,PDG,4,H,GUILLERMO ENRIQUE PALACIOS CONTRERAS,0,2728
2728-5013-B-5,5013,B,PDC,PDC,5,M,GLORIA MARITZA HURTADO GARAY,0,2728
2728-5013-B-6,5013,B,IND-PDC,PDC,6,H,EDUARDO RAUL ALVAREZ VIDAL,1,2728
2728-5013-B-7,5013,B,PPD,PPD,7,M,CAROLINA  GARCIA VERA,0,2728
2728-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2728
2728-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2728
2728-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2728
2728-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2728
2728-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2728
2728-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2728
2728-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2728
2728-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2728
2728-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2728
2728-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2728
2728-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2728
2728-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2728
2728-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2728
2729-5013-A-1,5013,A,PDG,PDG,1,M,LORENA DENISSE LEICHTLE BERTIN,0,2729
2729-5013-A-2,5013,A,PDG,PDG,2,H,ALVARO FABIAN OJEDA ALVARADO,0,2729
2729-5013-A-3,5013,A,PDG,PDG,3,M,ROSA ALEJANDRA ANDRADE MANQUEMILLA,0,2729
2729-5013-A-4,5013,A,PDG,PDG,4,H,GUILLERMO ENRIQUE PALACIOS CONTRERAS,0,2729
2729-5013-B-5,5013,B,PDC,PDC,5,M,GLORIA MARITZA HURTADO GARAY,0,2729
2729-5013-B-6,5013,B,IND-PDC,PDC,6,H,EDUARDO RAUL ALVAREZ VIDAL,1,2729
2729-5013-B-7,5013,B,PPD,PPD,7,M,CAROLINA  GARCIA VERA,0,2729
2729-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2729
2729-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2729
2729-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2729
2729-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2729
2729-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2729
2729-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2729
2729-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2729
2729-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2729
2729-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2729
2729-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2729
2729-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2729
2729-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2729
2729-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2729
2722-5013-A-1,5013,A,PDG,PDG,1,M,LORENA DENISSE LEICHTLE BERTIN,0,2722
2722-5013-A-2,5013,A,PDG,PDG,2,H,ALVARO FABIAN OJEDA ALVARADO,0,2722
2722-5013-A-3,5013,A,PDG,PDG,3,M,ROSA ALEJANDRA ANDRADE MANQUEMILLA,0,2722
2722-5013-A-4,5013,A,PDG,PDG,4,H,GUILLERMO ENRIQUE PALACIOS CONTRERAS,0,2722
2722-5013-B-5,5013,B,PDC,PDC,5,M,GLORIA MARITZA HURTADO GARAY,0,2722
2722-5013-B-6,5013,B,IND-PDC,PDC,6,H,EDUARDO RAUL ALVAREZ VIDAL,1,2722
2722-5013-B-7,5013,B,PPD,PPD,7,M,CAROLINA  GARCIA VERA,0,2722
2722-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2722
2722-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2722
2722-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2722
2722-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2722
2722-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2722
2722-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2722
2722-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2722
2722-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2722
2722-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2722
2722-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2722
2722-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2722
2722-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2722
2722-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2722
2723-5013-A-1,5013,A,PDG,PDG,1,M,LORENA DENISSE LEICHTLE BERTIN,0,2723
2723-5013-A-2,5013,A,PDG,PDG,2,H,ALVARO FABIAN OJEDA ALVARADO,0,2723
2723-5013-A-3,5013,A,PDG,PDG,3,M,ROSA ALEJANDRA ANDRADE MANQUEMILLA,0,2723
2723-5013-A-4,5013,A,PDG,PDG,4,H,GUILLERMO ENRIQUE PALACIOS CONTRERAS,0,2723
2723-5013-B-5,5013,B,PDC,PDC,5,M,GLORIA MARITZA HURTADO GARAY,0,2723
2723-5013-B-6,5013,B,IND-PDC,PDC,6,H,EDUARDO RAUL ALVAREZ VIDAL,1,2723
2723-5013-B-7,5013,B,PPD,PPD,7,M,CAROLINA  GARCIA VERA,0,2723
2723-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2723
2723-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2723
2723-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2723
2723-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2723
2723-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2723
2723-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2723
2723-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2723
2723-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2723
2723-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2723
2723-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2723
2723-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2723
2723-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2723
2723-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2723
2724-5013-A-1,5013,A,PDG,PDG,1,M,LORENA DENISSE LEICHTLE BERTIN,0,2724
2724-5013-A-2,5013,A,PDG,PDG,2,H,ALVARO FABIAN OJEDA ALVARADO,0,2724
2724-5013-A-3,5013,A,PDG,PDG,3,M,ROSA ALEJANDRA ANDRADE MANQUEMILLA,0,2724
2724-5013-A-4,5013,A,PDG,PDG,4,H,GUILLERMO ENRIQUE PALACIOS CONTRERAS,0,2724
2724-5013-B-5,5013,B,PDC,PDC,5,M,GLORIA MARITZA HURTADO GARAY,0,2724
2724-5013-B-6,5013,B,IND-PDC,PDC,6,H,EDUARDO RAUL ALVAREZ VIDAL,1,2724
2724-5013-B-7,5013,B,PPD,PPD,7,M,CAROLINA  GARCIA VERA,0,2724
2724-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2724
2724-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2724
2724-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2724
2724-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2724
2724-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2724
2724-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2724
2724-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2724
2724-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2724
2724-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2724
2724-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2724
2724-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2724
2724-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2724
2724-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2724
2725-5013-A-1,5013,A,PDG,PDG,1,M,LORENA DENISSE LEICHTLE BERTIN,0,2725
2725-5013-A-2,5013,A,PDG,PDG,2,H,ALVARO FABIAN OJEDA ALVARADO,0,2725
2725-5013-A-3,5013,A,PDG,PDG,3,M,ROSA ALEJANDRA ANDRADE MANQUEMILLA,0,2725
2725-5013-A-4,5013,A,PDG,PDG,4,H,GUILLERMO ENRIQUE PALACIOS CONTRERAS,0,2725
2725-5013-B-5,5013,B,PDC,PDC,5,M,GLORIA MARITZA HURTADO GARAY,0,2725
2725-5013-B-6,5013,B,IND-PDC,PDC,6,H,EDUARDO RAUL ALVAREZ VIDAL,1,2725
2725-5013-B-7,5013,B,PPD,PPD,7,M,CAROLINA  GARCIA VERA,0,2725
2725-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2725
2725-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2725
2725-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2725
2725-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2725
2725-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2725
2725-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2725
2725-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2725
2725-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2725
2725-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2725
2725-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2725
2725-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2725
2725-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2725
2725-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2725
2730-5013-A-1,5013,A,PDG,PDG,1,M,LORENA DENISSE LEICHTLE BERTIN,0,2730
2730-5013-A-2,5013,A,PDG,PDG,2,H,ALVARO FABIAN OJEDA ALVARADO,0,2730
2730-5013-A-3,5013,A,PDG,PDG,3,M,ROSA ALEJANDRA ANDRADE MANQUEMILLA,0,2730
2730-5013-A-4,5013,A,PDG,PDG,4,H,GUILLERMO ENRIQUE PALACIOS CONTRERAS,0,2730
2730-5013-B-5,5013,B,PDC,PDC,5,M,GLORIA MARITZA HURTADO GARAY,0,2730
2730-5013-B-6,5013,B,IND-PDC,PDC,6,H,EDUARDO RAUL ALVAREZ VIDAL,1,2730
2730-5013-B-7,5013,B,PPD,PPD,7,M,CAROLINA  GARCIA VERA,0,2730
2730-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2730
2730-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2730
2730-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2730
2730-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2730
2730-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2730
2730-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2730
2730-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2730
2730-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2730
2730-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2730
2730-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2730
2730-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2730
2730-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2730
2730-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2730
2731-5013-A-1,5013,A,PDG,PDG,1,M,LORENA DENISSE LEICHTLE BERTIN,0,2731
2731-5013-A-2,5013,A,PDG,PDG,2,H,ALVARO FABIAN OJEDA ALVARADO,0,2731
2731-5013-A-3,5013,A,PDG,PDG,3,M,ROSA ALEJANDRA ANDRADE MANQUEMILLA,0,2731
2731-5013-A-4,5013,A,PDG,PDG,4,H,GUILLERMO ENRIQUE PALACIOS CONTRERAS,0,2731
2731-5013-B-5,5013,B,PDC,PDC,5,M,GLORIA MARITZA HURTADO GARAY,0,2731
2731-5013-B-6,5013,B,IND-PDC,PDC,6,H,EDUARDO RAUL ALVAREZ VIDAL,1,2731
2731-5013-B-7,5013,B,PPD,PPD,7,M,CAROLINA  GARCIA VERA,0,2731
2731-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2731
2731-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2731
2731-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2731
2731-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2731
2731-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2731
2731-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2731
2731-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2731
2731-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2731
2731-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2731
2731-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2731
2731-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2731
2731-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2731
2731-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2731
2732-5013-A-1,5013,A,PDG,PDG,1,M,LORENA DENISSE LEICHTLE BERTIN,0,2732
2732-5013-A-2,5013,A,PDG,PDG,2,H,ALVARO FABIAN OJEDA ALVARADO,0,2732
2732-5013-A-3,5013,A,PDG,PDG,3,M,ROSA ALEJANDRA ANDRADE MANQUEMILLA,0,2732
2732-5013-A-4,5013,A,PDG,PDG,4,H,GUILLERMO ENRIQUE PALACIOS CONTRERAS,0,2732
2732-5013-B-5,5013,B,PDC,PDC,5,M,GLORIA MARITZA HURTADO GARAY,0,2732
2732-5013-B-6,5013,B,IND-PDC,PDC,6,H,EDUARDO RAUL ALVAREZ VIDAL,1,2732
2732-5013-B-7,5013,B,PPD,PPD,7,M,CAROLINA  GARCIA VERA,0,2732
2732-5013-B-8,5013,B,PPD,PPD,8,H,JUAN CARLOS DUHALDE ROMERO,0,2732
2732-5013-C-9,5013,C,REPUBLICANO,REPUBLICANO,9,M,BEATRIZ ISABEL HEVIA WILLER,0,2732
2732-5013-C-10,5013,C,REPUBLICANO,REPUBLICANO,10,H,MAXIMILIANO ARTURO URRUTIA QUEZADA,0,2732
2732-5013-C-11,5013,C,REPUBLICANO,REPUBLICANO,11,M,LORENA ESTER PEREZ TORO,0,2732
2732-5013-C-12,5013,C,REPUBLICANO,REPUBLICANO,12,H,FERNANDO SEBASTIAN BARRIA OYARZO,0,2732
2732-5013-D-13,5013,D,CS,CS,13,M,NANCY CAROLA MARQUEZ GONZALEZ,0,2732
2732-5013-D-14,5013,D,IND-PS,PS,14,H,EDUARDO CASTRO RIOS,1,2732
2732-5013-D-15,5013,D,IND-RD,RD,15,M,YANINA BEATRIZ DIAZ MAYORGA,1,2732
2732-5013-D-16,5013,D,PL,PL,16,H,SAMUEL ANDRES GALVEZ DERPICH,0,2732
2732-5013-E-17,5013,E,RN,RN,17,M,EVELYN  ZOTTELE GARCIA,0,2732
2732-5013-E-18,5013,E,IND-RN,RN,18,H,JUAN LUIS OSSA SANTA CRUZ,1,2732
2732-5013-E-19,5013,E,IND-UDI,UDI,19,M,PATRICIA SANZANA CARDENAS,1,2732
2732-5013-E-20,5013,E,UDI,UDI,20,H,CARLOS  RECONDO LAVANDEROS,0,2732
2739-5014-A-1,5014,A,PDG,PDG,1,M,PAULINA ALEJANDRA PEREZ RUBILAR,0,2739
2739-5014-A-2,5014,A,PDG,PDG,2,H,LUIS ALBERTO SOTO SOTO,0,2739
2739-5014-A-3,5014,A,PDG,PDG,3,M,SANDRA ANGELICA MANSILLA ARRIAGADA,0,2739
2739-5014-A-4,5014,A,PDG,PDG,4,H,JUAN MARIO REYES URIBE,0,2739
2739-5014-B-5,5014,B,IND-PDC,PDC,5,M,PAOLA VELASQUEZ MANSILLA,1,2739
2739-5014-B-6,5014,B,PDC,PDC,6,H,ANDRES ZALDIVAR LARRAIN,0,2739
2739-5014-B-7,5014,B,IND-PR,PR,7,M,TAMARA YOSELINE VILLEGAS REDLICH,1,2739
2739-5014-B-8,5014,B,IND-PPD,PPD,8,H,ELVIS GODOY FURNIER,1,2739
2739-5014-C-9,5014,C,REPUBLICANO,REPUBLICANO,9,M,LUZ VALERIA VILLEGAS OJEDA,0,2739
2739-5014-C-10,5014,C,REPUBLICANO,REPUBLICANO,10,H,FERNANDO EDUARDO AUGUSTO SAN CRISTOBAL BRAHM,0,2739
2739-5014-C-11,5014,C,REPUBLICANO,REPUBLICANO,11,M,NIEVES ANTONIA CUEVAS TORRES,0,2739
2739-5014-C-12,5014,C,REPUBLICANO,REPUBLICANO,12,H,JOSUE NATANAEL MILLANAO PEZO,0,2739
2739-5014-D-13,5014,D,PCCH,PCCH,13,M,VALENTINA GABRIELA MILLALONCO VARGAS,0,2739
2739-5014-D-14,5014,D,IND-FREVS,FREVS,14,H,ERWIN SANDOVAL GALLARDO,1,2739
2739-5014-D-15,5014,D,PS,PS,15,M,LORENA  SOZA HERNANDEZ,0,2739
2739-5014-D-16,5014,D,RD,RD,16,H,JULIO FRANCISCO ÑANCO ANTILEF,0,2739
2739-5014-E-17,5014,E,RN,RN,17,M,PILAR CUEVAS MARDONES,0,2739
2739-5014-E-18,5014,E,RN,RN,18,H,DIEGO SILVA BARRERA,0,2739
2739-5014-E-19,5014,E,UDI,UDI,19,M,ANDREA  PONCE OLIVARES,0,2739
2739-5014-E-20,5014,E,UDI,UDI,20,H,CRISTIAN SUAZO CHACON,0,2739
2739-5014-IND-21,5014,IND,IND,IND,21,M,LISET NOELIA QUILODRAN QUIÑINAO,0,2739
2745-5014-A-1,5014,A,PDG,PDG,1,M,PAULINA ALEJANDRA PEREZ RUBILAR,0,2745
2745-5014-A-2,5014,A,PDG,PDG,2,H,LUIS ALBERTO SOTO SOTO,0,2745
2745-5014-A-3,5014,A,PDG,PDG,3,M,SANDRA ANGELICA MANSILLA ARRIAGADA,0,2745
2745-5014-A-4,5014,A,PDG,PDG,4,H,JUAN MARIO REYES URIBE,0,2745
2745-5014-B-5,5014,B,IND-PDC,PDC,5,M,PAOLA VELASQUEZ MANSILLA,1,2745
2745-5014-B-6,5014,B,PDC,PDC,6,H,ANDRES ZALDIVAR LARRAIN,0,2745
2745-5014-B-7,5014,B,IND-PR,PR,7,M,TAMARA YOSELINE VILLEGAS REDLICH,1,2745
2745-5014-B-8,5014,B,IND-PPD,PPD,8,H,ELVIS GODOY FURNIER,1,2745
2745-5014-C-9,5014,C,REPUBLICANO,REPUBLICANO,9,M,LUZ VALERIA VILLEGAS OJEDA,0,2745
2745-5014-C-10,5014,C,REPUBLICANO,REPUBLICANO,10,H,FERNANDO EDUARDO AUGUSTO SAN CRISTOBAL BRAHM,0,2745
2745-5014-C-11,5014,C,REPUBLICANO,REPUBLICANO,11,M,NIEVES ANTONIA CUEVAS TORRES,0,2745
2745-5014-C-12,5014,C,REPUBLICANO,REPUBLICANO,12,H,JOSUE NATANAEL MILLANAO PEZO,0,2745
2745-5014-D-13,5014,D,PCCH,PCCH,13,M,VALENTINA GABRIELA MILLALONCO VARGAS,0,2745
2745-5014-D-14,5014,D,IND-FREVS,FREVS,14,H,ERWIN SANDOVAL GALLARDO,1,2745
2745-5014-D-15,5014,D,PS,PS,15,M,LORENA  SOZA HERNANDEZ,0,2745
