circelec,nce,idservel,local,kei
7310,SAN CARLOS,2758,LICEO POLITECNICO CAPITAN IGNACIO CARRERA PINTO,LICEO POLITECNICO CAPITAN IGNACIO CARRERA PINTO0p0SAN CARLOS
7310,SAN CARLOS,2759,LICEO POLIVALENTE NUESTRA SEÑORA DE LA MERCED,LICEO POLIVALENTE NUESTRA SEÑORA DE LA MERCED0p0SAN CARLOS
7702,SAN CARLOS DE PUREN,1087,ESCUELA BASICA ITILHUE,ESCUELA BASICA ITILHUE0p0SAN CARLOS DE PUREN
7281,SAN CLEMENTE,743,COLEGIO CLEMENTINOS,COLEGIO CLEMENTINOS0p0SAN CLEMENTE
7281,SAN CLEMENTE,744,ESCUELA ARTURO PRAT CHACON,ESCUELA ARTURO PRAT CHACON0p0SAN CLEMENTE
7281,SAN CLEMENTE,745,ESCUELA PASO INTERNACIONAL PEHUENCHE,ESCUELA PASO INTERNACIONAL PEHUENCHE0p0SAN CLEMENTE
7281,SAN CLEMENTE,746,ESCUELA SAN CLEMENTE,ESCUELA SAN CLEMENTE0p0SAN CLEMENTE
7281,SAN CLEMENTE,747,LICEO SAN CLEMENTE ENTRE RIOS,LICEO SAN CLEMENTE ENTRE RIOS0p0SAN CLEMENTE
7281,SAN CLEMENTE,748,POLIDERPORTIVO,POLIDERPORTIVO0p0SAN CLEMENTE
7080,SAN ESTEBAN,281,ESCUELA BASICA SILVIO ZENTENO VERGARA,ESCUELA BASICA SILVIO ZENTENO VERGARA0p0SAN ESTEBAN
7080,SAN ESTEBAN,282,ESCUELA PABLO NERUDA ,ESCUELA PABLO NERUDA 0p0SAN ESTEBAN
7080,SAN ESTEBAN,283,LICEO SAN ESTEBAN,LICEO SAN ESTEBAN0p0SAN ESTEBAN
7313,SAN FABIAN,2762,LICEO BICENTENARIO POLIVALENTE JORGE ALESSANDRI RODRIGUEZ,LICEO BICENTENARIO POLIVALENTE JORGE ALESSANDRI RODRIGUEZ0p0SAN FABIAN
7083,SAN FELIPE,290,COLEGIO PORTALIANO,COLEGIO PORTALIANO0p0SAN FELIPE
7083,SAN FELIPE,291,COLEGIO SANTA JUANA DE ARCO,COLEGIO SANTA JUANA DE ARCO0p0SAN FELIPE
7083,SAN FELIPE,292,ESCUELA BASICA GENERAL BERNARDO O'HIGGINS RIQUELME (E-58),ESCUELA BASICA GENERAL BERNARDO O'HIGGINS RIQUELME (E-58)0p0SAN FELIPE
7083,SAN FELIPE,293,ESCUELA JOSE DE SAN MARTIN,ESCUELA JOSE DE SAN MARTIN0p0SAN FELIPE
7083,SAN FELIPE,294,ESCUELA MANUEL RODRIGUEZ ERDOIZA,ESCUELA MANUEL RODRIGUEZ ERDOIZA0p0SAN FELIPE
7083,SAN FELIPE,295,LICEO BICENTENARIO CORDILLERA DE SAN FELIPE,LICEO BICENTENARIO CORDILLERA DE SAN FELIPE0p0SAN FELIPE
7083,SAN FELIPE,296,LICEO DE NIÑAS CORINA URBINA VILLANUEVA B-5,LICEO DE NIÑAS CORINA URBINA VILLANUEVA B-50p0SAN FELIPE
7083,SAN FELIPE,297,LICEO PARTICULAR MIXTO SAN FELIPE,LICEO PARTICULAR MIXTO SAN FELIPE0p0SAN FELIPE
7083,SAN FELIPE,298,LICEO ROBERTO HUMERES OYANEDER,LICEO ROBERTO HUMERES OYANEDER0p0SAN FELIPE
7616,SAN FELIX,167,ESCUELA FRONTERIZA,ESCUELA FRONTERIZA0p0SAN FELIX
7246,SAN FERNANDO,610,COLEGIO GIUSEPPE BERTOLUZZI DE FELIP,COLEGIO GIUSEPPE BERTOLUZZI DE FELIP0p0SAN FERNANDO
7246,SAN FERNANDO,620,COLEGIO HERMANO FERNANDO DE LA FUENTE,COLEGIO HERMANO FERNANDO DE LA FUENTE0p0SAN FERNANDO
7246,SAN FERNANDO,611,ESCUELA BASICA ISABEL LA CATOLICA,ESCUELA BASICA ISABEL LA CATOLICA0p0SAN FERNANDO
7246,SAN FERNANDO,612,ESCUELA HOGAR MARIA LUISA BOUCHON,ESCUELA HOGAR MARIA LUISA BOUCHON0p0SAN FERNANDO
7246,SAN FERNANDO,613,ESCUELA JORGE MUNOZ SILVA,ESCUELA JORGE MUNOZ SILVA0p0SAN FERNANDO
7246,SAN FERNANDO,614,ESCUELA OLEGARIO LAZO BAEZA,ESCUELA OLEGARIO LAZO BAEZA0p0SAN FERNANDO
7246,SAN FERNANDO,615,ESCUELA WASHINGTON OMAR VENEGAS,ESCUELA WASHINGTON OMAR VENEGAS0p0SAN FERNANDO
7246,SAN FERNANDO,616,INSTITUTO COMERCIAL ALBERTO VALENZUELA LLANOS,INSTITUTO COMERCIAL ALBERTO VALENZUELA LLANOS0p0SAN FERNANDO
7246,SAN FERNANDO,617,LICEO DE HOMBRES NEANDRO SCHILLING,LICEO DE HOMBRES NEANDRO SCHILLING0p0SAN FERNANDO
7246,SAN FERNANDO,618,LICEO DE NINAS EDUARDO CHARME,LICEO DE NINAS EDUARDO CHARME0p0SAN FERNANDO
7246,SAN FERNANDO,619,LICEO HERIBERTO SOTO SOTO,LICEO HERIBERTO SOTO SOTO0p0SAN FERNANDO
7509,SAN GREGORIO,1551,ESCUELA PUNTA DELGADA,ESCUELA PUNTA DELGADA0p0SAN GREGORIO
7318,SAN IGNACIO,2770,LICEO MANUEL JESUS ORTIZ,LICEO MANUEL JESUS ORTIZ0p0SAN IGNACIO
7318,SAN IGNACIO,2771,LICEO POLIVALENTE MARIA WARD,LICEO POLIVALENTE MARIA WARD0p0SAN IGNACIO
7299,SAN JAVIER,797,ESCUELA GERONIMO LAGOS LISBOA,ESCUELA GERONIMO LAGOS LISBOA0p0SAN JAVIER
7299,SAN JAVIER,798,ESCUELA JOSE MANUEL BALMACEDA,ESCUELA JOSE MANUEL BALMACEDA0p0SAN JAVIER
7299,SAN JAVIER,799,ESCUELA MANUEL DE SALAS,ESCUELA MANUEL DE SALAS0p0SAN JAVIER
7299,SAN JAVIER,800,GIMNASIO MUNICIPAL,GIMNASIO MUNICIPAL0p0SAN JAVIER
7299,SAN JAVIER,801,LICEO MANUEL MONTT,LICEO MANUEL MONTT0p0SAN JAVIER
7183,SAN JOAQUIN,2040,CENTRO EDUCACIONAL HORACIO ARAVENA ANDAUR,CENTRO EDUCACIONAL HORACIO ARAVENA ANDAUR0p0SAN JOAQUIN
7183,SAN JOAQUIN,2041,CENTRO EDUCACIONAL PROVINCIA DE ÑUBLE,CENTRO EDUCACIONAL PROVINCIA DE ÑUBLE0p0SAN JOAQUIN
7183,SAN JOAQUIN,2043,COLEGIO CIUDAD DE FRANKFORT,COLEGIO CIUDAD DE FRANKFORT0p0SAN JOAQUIN
7183,SAN JOAQUIN,2039,COLEGIO HAYDN DE SAN JOAQUIN,COLEGIO HAYDN DE SAN JOAQUIN0p0SAN JOAQUIN
7183,SAN JOAQUIN,2044,COLEGIO INFOCAP,COLEGIO INFOCAP0p0SAN JOAQUIN
7183,SAN JOAQUIN,2053,COLEGIO NUESTRA SEÑORA DEL HUERTO,COLEGIO NUESTRA SEÑORA DEL HUERTO0p0SAN JOAQUIN
7183,SAN JOAQUIN,2042,COLEGIO POLIVALENTE ADVENTISTA SANTIAGO SUR,COLEGIO POLIVALENTE ADVENTISTA SANTIAGO SUR0p0SAN JOAQUIN
7183,SAN JOAQUIN,2045,ESCUELA BASICA FRAY CAMILO HENRIQUEZ,ESCUELA BASICA FRAY CAMILO HENRIQUEZ0p0SAN JOAQUIN
7183,SAN JOAQUIN,2046,ESCUELA BASICA POETA NERUDA ,ESCUELA BASICA POETA NERUDA 0p0SAN JOAQUIN
7183,SAN JOAQUIN,2047,ESCUELA POETA VICTOR DOMINGO SILVA,ESCUELA POETA VICTOR DOMINGO SILVA0p0SAN JOAQUIN
7183,SAN JOAQUIN,2048,ESCUELA SU SANTIDAD JUAN XXIII,ESCUELA SU SANTIDAD JUAN XXIII0p0SAN JOAQUIN
7183,SAN JOAQUIN,2049,INSTITUTO SANTO TOMAS,INSTITUTO SANTO TOMAS0p0SAN JOAQUIN
7183,SAN JOAQUIN,2050,LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN EDWARDS,LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN EDWARDS0p0SAN JOAQUIN
7183,SAN JOAQUIN,2051,LICEO MUNICIPAL SAN JOAQUIN,LICEO MUNICIPAL SAN JOAQUIN0p0SAN JOAQUIN
7183,SAN JOAQUIN,2052,LICEO PARTICULAR ESPIRITU SANTO DEL VERBO DIVINO,LICEO PARTICULAR ESPIRITU SANTO DEL VERBO DIVINO0p0SAN JOAQUIN
7749,SAN JOSE DE COLICO,1095,ESCUELA SAN JOSE DE COLICO,ESCUELA SAN JOSE DE COLICO0p0SAN JOSE DE COLICO
7187,SAN JOSE DE LA ESTRELLA,2089,CENTRO EDUCACIONAL LA FLORIDA,CENTRO EDUCACIONAL LA FLORIDA0p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2099,COLEGIO CAPITAN PASTENE LOCAL: 1,COLEGIO CAPITAN PASTENE LOCAL: 10p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2100,COLEGIO CAPITAN PASTENE LOCAL: 2,COLEGIO CAPITAN PASTENE LOCAL: 20p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2090,COLEGIO MARIA ELENA,COLEGIO MARIA ELENA0p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2091,COLEGIO NOVA TERRA,COLEGIO NOVA TERRA0p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2092,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS0p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2093,COLEGIO PORTALES,COLEGIO PORTALES0p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2095,ESCUELA LAS LILAS LOCAL: 1,ESCUELA LAS LILAS LOCAL: 10p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2096,ESCUELA LAS LILAS LOCAL: 2,ESCUELA LAS LILAS LOCAL: 20p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2094,ESCUELA OSCAR CASTRO,ESCUELA OSCAR CASTRO0p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2097,LICEO ALTO CORDILLERA DE LA FLORIDA LOCAL: 1,LICEO ALTO CORDILLERA DE LA FLORIDA LOCAL: 10p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2098,LICEO ALTO CORDILLERA DE LA FLORIDA LOCAL: 2,LICEO ALTO CORDILLERA DE LA FLORIDA LOCAL: 20p0SAN JOSE DE LA ESTRELLA
7187,SAN JOSE DE LA ESTRELLA,2101,LICEO INDIRA GANDHI,LICEO INDIRA GANDHI0p0SAN JOSE DE LA ESTRELLA
7210,SAN JOSE DE MAIPO,2347,ESCUELA BASICA INTEGRADORA EL MANZANO,ESCUELA BASICA INTEGRADORA EL MANZANO0p0SAN JOSE DE MAIPO
7210,SAN JOSE DE MAIPO,2345,ESCUELA JULIETA BECERRA ALVAREZ,ESCUELA JULIETA BECERRA ALVAREZ0p0SAN JOSE DE MAIPO
7210,SAN JOSE DE MAIPO,2346,LICEO POLIVALENTE SAN JOSE DE MAIPO,LICEO POLIVALENTE SAN JOSE DE MAIPO0p0SAN JOSE DE MAIPO
7450,SAN JUAN DE LA COSTA,1338,LICEO POLITECNICO ANTULAFKEN,LICEO POLITECNICO ANTULAFKEN0p0SAN JUAN DE LA COSTA
7712,SAN LORENZO DE TARAPACA,44,ESCUELA BASICA FRONTERIZA,ESCUELA BASICA FRONTERIZA0p0SAN LORENZO DE TARAPACA
7195,SAN LUIS,2168,CENTRO EDUCACIONAL EDUARDO DE LA BARRA LOCAL: 1,CENTRO EDUCACIONAL EDUARDO DE LA BARRA LOCAL: 10p0SAN LUIS
7195,SAN LUIS,2169,CENTRO EDUCACIONAL EDUARDO DE LA BARRA LOCAL: 2,CENTRO EDUCACIONAL EDUARDO DE LA BARRA LOCAL: 20p0SAN LUIS
7195,SAN LUIS,2170,COLEGIO PARTICULAR JORGE PRIETO LETELIER ,COLEGIO PARTICULAR JORGE PRIETO LETELIER 0p0SAN LUIS
7195,SAN LUIS,2171,COLEGIO PARTICULAR SAN FERNANDO,COLEGIO PARTICULAR SAN FERNANDO0p0SAN LUIS
7195,SAN LUIS,2172,ESCUELA BASICA COLEGIO SANTA MARTA DE PEÑALOLEN,ESCUELA BASICA COLEGIO SANTA MARTA DE PEÑALOLEN0p0SAN LUIS
7195,SAN LUIS,2173,ESCUELA PARTICULAR WELCOME SCHOOL,ESCUELA PARTICULAR WELCOME SCHOOL0p0SAN LUIS
7178,SAN MIGUEL,2003,COLEGIO BICENTENARIO SANTO CURA DE ARS,COLEGIO BICENTENARIO SANTO CURA DE ARS0p0SAN MIGUEL
7178,SAN MIGUEL,2001,COLEGIO CHILE,COLEGIO CHILE0p0SAN MIGUEL
7178,SAN MIGUEL,2002,COLEGIO PARROQUIAL SAN MIGUEL LOCAL: 1,COLEGIO PARROQUIAL SAN MIGUEL LOCAL: 10p0SAN MIGUEL
7178,SAN MIGUEL,2017,COLEGIO PARROQUIAL SAN MIGUEL LOCAL: 2,COLEGIO PARROQUIAL SAN MIGUEL LOCAL: 20p0SAN MIGUEL
7178,SAN MIGUEL,2004,COLEGIO TOMAS MORO,COLEGIO TOMAS MORO0p0SAN MIGUEL
7178,SAN MIGUEL,2005,ESCUELA BASICA MUNICIPAL,ESCUELA BASICA MUNICIPAL0p0SAN MIGUEL
7178,SAN MIGUEL,2006,ESCUELA DE LA INDUSTRIA GRAFICA HECTOR GOMEZ,ESCUELA DE LA INDUSTRIA GRAFICA HECTOR GOMEZ0p0SAN MIGUEL
7178,SAN MIGUEL,2007,ESCUELA GENERAL BASICA SANTA FE,ESCUELA GENERAL BASICA SANTA FE0p0SAN MIGUEL
7178,SAN MIGUEL,2008,ESCUELA LLANO SUBERCASEAUX LOCAL: 1,ESCUELA LLANO SUBERCASEAUX LOCAL: 10p0SAN MIGUEL
7178,SAN MIGUEL,2009,ESCUELA LLANO SUBERCASEAUX LOCAL: 2,ESCUELA LLANO SUBERCASEAUX LOCAL: 20p0SAN MIGUEL
7178,SAN MIGUEL,2010,ESCUELA TERRITORIO ANTARTICO,ESCUELA TERRITORIO ANTARTICO0p0SAN MIGUEL
7178,SAN MIGUEL,2011,INSTITUTO MIGUEL LEON PRADO,INSTITUTO MIGUEL LEON PRADO0p0SAN MIGUEL
7178,SAN MIGUEL,2012,INSTITUTO SUPERIOR DE COMERCIO DE CHILE (EX A99) LOCAL: 1,INSTITUTO SUPERIOR DE COMERCIO DE CHILE (EX A99) LOCAL: 10p0SAN MIGUEL
7178,SAN MIGUEL,2018,INSTITUTO SUPERIOR DE COMERCIO DE CHILE (EX A99) LOCAL: 2,INSTITUTO SUPERIOR DE COMERCIO DE CHILE (EX A99) LOCAL: 20p0SAN MIGUEL
7178,SAN MIGUEL,2013,LICEO ANDRES BELLO LOCAL: 1,LICEO ANDRES BELLO LOCAL: 10p0SAN MIGUEL
7178,SAN MIGUEL,2014,LICEO ANDRES BELLO LOCAL: 2,LICEO ANDRES BELLO LOCAL: 20p0SAN MIGUEL
7178,SAN MIGUEL,2015,LICEO BETSABE HORMAZABAL DE ALARCON LOCAL: 1,LICEO BETSABE HORMAZABAL DE ALARCON LOCAL: 10p0SAN MIGUEL
7178,SAN MIGUEL,2016,LICEO BETSABE HORMAZABAL DE ALARCON LOCAL: 2,LICEO BETSABE HORMAZABAL DE ALARCON LOCAL: 20p0SAN MIGUEL
7599,SAN MIGUEL DE AZAPA,2702,AZAPA VALLEY SCHOOL,AZAPA VALLEY SCHOOL0p0SAN MIGUEL DE AZAPA
7599,SAN MIGUEL DE AZAPA,2703,LICEO AGRICOLA JOSE ABELARDO NUÑEZ ,LICEO AGRICOLA JOSE ABELARDO NUÑEZ 0p0SAN MIGUEL DE AZAPA
7332,SAN NICOLAS,2796,"LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOLAS, CAMPUS SERGIO MARTIN ALAMOS","LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOLAS, CAMPUS SERGIO MARTIN ALAMOS0p0SAN NICOLAS"
7444,SAN PABLO,1324,ESCUELA DELICIO CARDENAS BUSTAMANTE,ESCUELA DELICIO CARDENAS BUSTAMANTE0p0SAN PABLO
7444,SAN PABLO,1325,LICEO FRAY PABLO DE ROYO,LICEO FRAY PABLO DE ROYO0p0SAN PABLO
7221,SAN PEDRO,2430,LICEO MUNICIPAL DE SAN PEDRO LOCAL: 1,LICEO MUNICIPAL DE SAN PEDRO LOCAL: 10p0SAN PEDRO
7221,SAN PEDRO,2431,LICEO MUNICIPAL DE SAN PEDRO LOCAL: 2,LICEO MUNICIPAL DE SAN PEDRO LOCAL: 20p0SAN PEDRO
7262,SAN PEDRO DE ALCANTARA,658,ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA,ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA0p0SAN PEDRO DE ALCANTARA
7022,SAN PEDRO DE ATACAMA,82,ESCUELA BASICA SAN PEDRO DE ATACAMA,ESCUELA BASICA SAN PEDRO DE ATACAMA0p0SAN PEDRO DE ATACAMA
7022,SAN PEDRO DE ATACAMA,83,LICEO BICENTENARIO AGROPECUARIO LIKAN ANTAI,LICEO BICENTENARIO AGROPECUARIO LIKAN ANTAI0p0SAN PEDRO DE ATACAMA
7337,SAN PEDRO DE LA PAZ,867,COLEGIO CONCEPCION LOS HUERTOS,COLEGIO CONCEPCION LOS HUERTOS0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,868,COLEGIO CONCEPCION SAN PEDRO,COLEGIO CONCEPCION SAN PEDRO0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,869,COLEGIO INSTITUTO SAN PEDRO,COLEGIO INSTITUTO SAN PEDRO0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,870,COLEGIO NUEVOS HORIZONTES,COLEGIO NUEVOS HORIZONTES0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,871,COLEGIO SAN IGNACIO,COLEGIO SAN IGNACIO0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,872,ESCUELA DARIO SALAS MARCHANT,ESCUELA DARIO SALAS MARCHANT0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,873,ESCUELA ENRIQUE SORO BARRIGA,ESCUELA ENRIQUE SORO BARRIGA0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,874,ESCUELA MIGUEL JOSE ZAÑARTU SANTA MARIA,ESCUELA MIGUEL JOSE ZAÑARTU SANTA MARIA0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,875,ESCUELA SARGENTO CANDELARIA PEREZ,ESCUELA SARGENTO CANDELARIA PEREZ0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,876,LICEO EL ARRAYAN,LICEO EL ARRAYAN0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,877,LICEO MAURICIO HOCHSCHILD,LICEO MAURICIO HOCHSCHILD0p0SAN PEDRO DE LA PAZ
7337,SAN PEDRO DE LA PAZ,878,LICEO SAN PEDRO,LICEO SAN PEDRO0p0SAN PEDRO DE LA PAZ
7638,SAN PEDRO DE QUILLOTA,520,ESCUELA BASICA E-163 ABEL GUERRERO AGUIRRE,ESCUELA BASICA E-163 ABEL GUERRERO AGUIRRE0p0SAN PEDRO DE QUILLOTA
7279,SAN RAFAEL,740,ESCUELA SAN RAFAEL,ESCUELA SAN RAFAEL0p0SAN RAFAEL
7176,SAN RAMON,1986,CENTRO DE EDUCACION PAULA JARAQUEMADA,CENTRO DE EDUCACION PAULA JARAQUEMADA0p0SAN RAMON
7176,SAN RAMON,1987,CENTRO EDUCACIONAL MIRADOR,CENTRO EDUCACIONAL MIRADOR0p0SAN RAMON
7176,SAN RAMON,1988,CENTRO EDUCACIONAL SAN RAMON,CENTRO EDUCACIONAL SAN RAMON0p0SAN RAMON
7176,SAN RAMON,1991,ESCUELA BASICA ALIVEN,ESCUELA BASICA ALIVEN0p0SAN RAMON
7176,SAN RAMON,1992,ESCUELA BASICA EDUCADORES DE CHILE,ESCUELA BASICA EDUCADORES DE CHILE0p0SAN RAMON
7176,SAN RAMON,1993,ESCUELA BASICA KARELMAPU,ESCUELA BASICA KARELMAPU0p0SAN RAMON
7176,SAN RAMON,1995,ESCUELA BASICA SENDERO DEL SABER,ESCUELA BASICA SENDERO DEL SABER0p0SAN RAMON
7176,SAN RAMON,1996,ESCUELA BASICA TUPAHUE,ESCUELA BASICA TUPAHUE0p0SAN RAMON
7176,SAN RAMON,1997,ESCUELA BASICA VILLA LA CULTURA,ESCUELA BASICA VILLA LA CULTURA0p0SAN RAMON
7176,SAN RAMON,1989,ESCUELA COLEGIO ALBERTO BLEST GANA,ESCUELA COLEGIO ALBERTO BLEST GANA0p0SAN RAMON
7176,SAN RAMON,1994,ESCUELA NANIHUE,ESCUELA NANIHUE0p0SAN RAMON
7176,SAN RAMON,1990,ESCUELA PARTICULAR ARTURO MATTE LARRAIN,ESCUELA PARTICULAR ARTURO MATTE LARRAIN0p0SAN RAMON
7176,SAN RAMON,1998,LICEO COMERCIAL VATE VICENTE HUIDOBRO,LICEO COMERCIAL VATE VICENTE HUIDOBRO0p0SAN RAMON
7176,SAN RAMON,1999,LICEO MUNICIPAL PURKUYEN,LICEO MUNICIPAL PURKUYEN0p0SAN RAMON
7176,SAN RAMON,2000,LICEO MUNICIPALIZADO ARAUCANIA,LICEO MUNICIPALIZADO ARAUCANIA0p0SAN RAMON
7651,SAN RAMON (Padre las Casas),1286,ESCUELA PARTICULAR HABIT-ART,ESCUELA PARTICULAR HABIT-ART0p0SAN RAMON (Padre las Casas)
7369,SAN ROSENDO,1028,LICEO ISIDORA AGUIRRE TUPPER,LICEO ISIDORA AGUIRRE TUPPER0p0SAN ROSENDO
7237,SAN VICENTE,589,ESCUELA CARMEN GALLEGOS DE ROBLES,ESCUELA CARMEN GALLEGOS DE ROBLES0p0SAN VICENTE
7237,SAN VICENTE,590,ESCUELA ESPECIAL PAULA JARAQUEMADA,ESCUELA ESPECIAL PAULA JARAQUEMADA0p0SAN VICENTE
7237,SAN VICENTE,591,GIMNASIO MUNICIPAL,GIMNASIO MUNICIPAL0p0SAN VICENTE
7237,SAN VICENTE,592,INSTITUTO SAN VICENTE DE TAGUA TAGUA,INSTITUTO SAN VICENTE DE TAGUA TAGUA0p0SAN VICENTE
7237,SAN VICENTE,593,LICEO IGNACIO CARRERA PINTO,LICEO IGNACIO CARRERA PINTO0p0SAN VICENTE
7362,SANTA BARBARA,1010,ESCUELA BASICA CACIQUE LEVIAN,ESCUELA BASICA CACIQUE LEVIAN0p0SANTA BARBARA
7362,SANTA BARBARA,1011,ESCUELA BASICA ENRIQUE BERNSTEIN CARABANTES,ESCUELA BASICA ENRIQUE BERNSTEIN CARABANTES0p0SANTA BARBARA
7362,SANTA BARBARA,1012,LICEO CARDENAL ANTONIO SAMORE,LICEO CARDENAL ANTONIO SAMORE0p0SANTA BARBARA
7595,SANTA CLARA,2802,ESCUELA EL PALPAL DE SANTA CLARA,ESCUELA EL PALPAL DE SANTA CLARA0p0SANTA CLARA
7251,SANTA CRUZ,632,ESCUELA ESPECIAL DE SANTA CRUZ,ESCUELA ESPECIAL DE SANTA CRUZ0p0SANTA CRUZ
7251,SANTA CRUZ,633,ESCUELA MARIA  ARAYA VALDES,ESCUELA MARIA  ARAYA VALDES0p0SANTA CRUZ
7251,SANTA CRUZ,634,ESCUELA MUNICIPAL DE PANIAHUE,ESCUELA MUNICIPAL DE PANIAHUE0p0SANTA CRUZ
7251,SANTA CRUZ,635,ESCUELA MUNICIPAL DE SANTA CRUZ,ESCUELA MUNICIPAL DE SANTA CRUZ0p0SANTA CRUZ
7251,SANTA CRUZ,636,INSTITUTO POLITECNICO,INSTITUTO POLITECNICO0p0SANTA CRUZ
7251,SANTA CRUZ,637,LICEO MUNICIPAL DE SANTA CRUZ,LICEO MUNICIPAL DE SANTA CRUZ0p0SANTA CRUZ
7356,SANTA FE,1000,LICEO SANTA FE,LICEO SANTA FE0p0SANTA FE
7350,SANTA JUANA,947,ESCUELA DIEGO PORTALES,ESCUELA DIEGO PORTALES0p0SANTA JUANA
7350,SANTA JUANA,949,ESCUELA RECAREDO VIGUERAS ARANEDA,ESCUELA RECAREDO VIGUERAS ARANEDA0p0SANTA JUANA
7350,SANTA JUANA,948,LICEO NUEVA ZELANDIA,LICEO NUEVA ZELANDIA0p0SANTA JUANA
7085,SANTA MARIA,301,COLEGIO SANTA MARIA DE ACONCAGUA,COLEGIO SANTA MARIA DE ACONCAGUA0p0SANTA MARIA
7085,SANTA MARIA,302,LICEO DARIO SALAS ,LICEO DARIO SALAS 0p0SANTA MARIA
7624,SANTA OLGA,819,LICEO POLIVALENTE ENRIQUE MAC IVER,LICEO POLIVALENTE ENRIQUE MAC IVER0p0SANTA OLGA
7706,SANTA ROSA,1089,ESCUELA GUILLERMO RODRIGUEZ RIOBIO,ESCUELA GUILLERMO RODRIGUEZ RIOBIO0p0SANTA ROSA
7123,SANTO DOMINGO,507,COLEGIO PEOPLE HELP PEOPLE,COLEGIO PEOPLE HELP PEOPLE0p0SANTO DOMINGO
7123,SANTO DOMINGO,506,COLEGIO SANTO DOMINGO HELEN LEE LASSEN,COLEGIO SANTO DOMINGO HELEN LEE LASSEN0p0SANTO DOMINGO
7724,SARMIENTO,831,ESCUELA MARIA OLGA FIGUEROA LEYTON,ESCUELA MARIA OLGA FIGUEROA LEYTON0p0SARMIENTO
7104,SAUSALITO,405,C.E.I.A. LOS CASTAÑOS,C.E.I.A. LOS CASTAÑOS0p0SAUSALITO
7104,SAUSALITO,406,COLEGIO ARABE,COLEGIO ARABE0p0SAUSALITO
7104,SAUSALITO,407,COLEGIO MARIA AUXILIADORA,COLEGIO MARIA AUXILIADORA0p0SAUSALITO
7104,SAUSALITO,408,COLEGIO REPUBLICA DE COLOMBIA,COLEGIO REPUBLICA DE COLOMBIA0p0SAUSALITO
7104,SAUSALITO,409,COLEGIO RUBEN CASTRO,COLEGIO RUBEN CASTRO0p0SAUSALITO
7104,SAUSALITO,410,CORPORACION DOCENTE SAINT DOMINIC,CORPORACION DOCENTE SAINT DOMINIC0p0SAUSALITO
7104,SAUSALITO,418,ESCUELA BASICA D-318 UNESCO,ESCUELA BASICA D-318 UNESCO0p0SAUSALITO
7104,SAUSALITO,411,ESCUELA BASICA HUMBERTO VILCHES ALZAMORA,ESCUELA BASICA HUMBERTO VILCHES ALZAMORA0p0SAUSALITO
7104,SAUSALITO,412,ESCUELA PRESIDENTE PEDRO AGUIRRE CERDA,ESCUELA PRESIDENTE PEDRO AGUIRRE CERDA0p0SAUSALITO
7104,SAUSALITO,413,"FACULTAD DE FILOSOFIA Y EDUCACION PUCV, CAMPUS SAUSALITO","FACULTAD DE FILOSOFIA Y EDUCACION PUCV, CAMPUS SAUSALITO0p0SAUSALITO"
7104,SAUSALITO,414,LICEO A-36 BICENTENARIO DE VIÑA DEL MAR,LICEO A-36 BICENTENARIO DE VIÑA DEL MAR0p0SAUSALITO
